filename,width,height,class,xmin,ymin,xmax,ymax
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,437,332,443,335
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,443,317,449,321
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,431,319,437,322
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,367,319,373,323
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,364,314,370,317
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,393,319,398,322
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,78,373,83,376
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,286,296,290,300
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,286,270,290,273
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,269,280,274,283
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,323,301,328,304
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,392,334,396,336
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,385,322,390,325
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,385,326,389,329
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,388,335,391,338
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,hyperpigmentation - scars,389,337,397,341
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,hyperpigmentation - scars,110,429,124,438
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,hyperpigmentation - scars,145,454,152,458
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,hyperpigmentation - scars,145,471,153,478
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,hyperpigmentation - scars,242,485,254,495
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,hyperpigmentation - scars,303,491,307,498
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,hyperpigmentation - scars,293,502,298,505
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,hyperpigmentation - scars,301,503,312,509
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,hyperpigmentation - scars,334,492,346,498
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,357,166,362,170
a89f9f_6b236ccab0b748c69371676b97cfc0a6-mv2_jpeg_jpg.rf.110f2a608de75104cdf05ecf0a67ce72.jpg,640,640,comedones,356,171,360,174
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,papules,164,553,172,563
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,papules,105,475,112,482
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,183,551,191,559
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,199,539,210,549
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,228,545,239,552
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,144,336,146,339
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,132,326,134,329
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,136,329,138,332
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,134,318,136,321
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,132,316,134,319
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,136,311,138,314
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,159,322,161,325
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,147,322,149,324
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,166,304,168,307
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,169,304,171,307
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,197,369,199,372
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,297,414,299,417
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,295,410,297,413
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,310,412,313,416
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,280,433,283,438
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,241,493,244,497
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,167,503,169,506
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,154,507,157,511
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,185,527,187,530
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,223,522,225,526
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,224,525,226,529
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,209,534,211,536
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,207,173,210,177
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,203,182,206,187
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,192,191,196,195
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,217,196,220,201
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,243,173,246,177
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,205,197,207,200
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,168,134,175,141
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,202,136,204,140
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,225,199,227,201
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,190,153,192,155
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,183,198,185,201
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,comedones,173,176,175,179
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,290,150,295,156
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,247,133,254,142
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,226,137,233,146
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,256,68,263,78
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,269,53,278,65
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,92,382,101,390
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,117,433,130,446
686ec1_ff2eceac0b864d50ac52c9b449ca68fb-mv2_jpg.rf.12f1d78b00bab0c7400a993be92a36dd.jpg,640,640,hyperpigmentation - scars,121,351,129,358
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,131,216,137,222
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,184,232,190,239
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,222,250,228,258
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,187,481,194,488
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,175,559,181,567
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,238,542,244,550
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,155,255,165,263
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,195,267,203,275
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,196,244,205,252
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,179,243,184,247
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,166,241,177,248
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,218,260,224,269
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,235,301,240,308
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,274,439,280,446
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,252,578,256,583
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,193,545,199,553
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,208,544,211,550
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,216,465,224,472
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,170,493,175,502
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,181,494,188,508
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,227,491,231,496
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,224,442,234,450
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,hyperpigmentation - scars,231,455,236,465
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,247,436,249,440
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,250,496,252,499
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,249,504,251,507
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,206,504,208,507
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,209,502,212,506
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,217,555,219,559
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,216,559,218,562
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,256,514,258,516
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,233,511,234,513
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,207,532,208,534
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,162,531,166,536
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,204,539,205,541
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,277,482,279,485
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,comedones,293,471,295,474
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,194,485,196,488
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,171,492,173,495
ce39db_32185f8899f540fb91c5e40f2aeaab77-mv2_jpg.rf.113be5177b8003119e988f9188ae66ea.jpg,640,640,papules,114,445,119,453
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,474,68,479,71
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,425,72,430,77
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,486,56,491,60
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,142,227,148,232
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,148,239,153,244
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,148,203,155,207
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,183,255,189,259
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,204,292,210,298
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,217,300,222,303
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,204,273,210,278
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,238,321,242,324
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,hyperpigmentation - scars,274,397,280,404
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,papules,354,395,366,405
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,hyperpigmentation - scars,396,319,401,326
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,hyperpigmentation - scars,412,319,418,323
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,hyperpigmentation - scars,397,328,411,334
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,hyperpigmentation - scars,274,341,293,356
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,247,266,252,270
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,249,299,255,304
image-22-_jpg.rf.176491b842bb1ad78a155e0fdc45908f.jpg,640,640,comedones,300,246,306,252
7bbf36_68f3e0a2ce64463db9f7a1a2c7846659-mv2_jpg.rf.0d446214fd2384699370dce6de6943dc.jpg,640,640,hyperpigmentation - scars,444,349,486,395
7bbf36_68f3e0a2ce64463db9f7a1a2c7846659-mv2_jpg.rf.0d446214fd2384699370dce6de6943dc.jpg,640,640,hyperpigmentation - scars,181,82,195,97
7bbf36_68f3e0a2ce64463db9f7a1a2c7846659-mv2_jpg.rf.0d446214fd2384699370dce6de6943dc.jpg,640,640,hyperpigmentation - scars,190,4,220,37
7bbf36_68f3e0a2ce64463db9f7a1a2c7846659-mv2_jpg.rf.0d446214fd2384699370dce6de6943dc.jpg,640,640,hyperpigmentation - scars,120,21,128,44
7bbf36_68f3e0a2ce64463db9f7a1a2c7846659-mv2_jpg.rf.0d446214fd2384699370dce6de6943dc.jpg,640,640,hyperpigmentation - scars,415,355,435,371
image-34-_jpg.rf.16a44e8dfbecf155ee7af34d503fbe8b.jpg,640,640,papules,157,433,165,439
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,papules,216,317,225,332
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,papules,153,316,159,328
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,papules,163,166,171,178
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,papules,191,180,199,193
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,papules,141,624,150,640
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,189,623,198,631
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,213,559,222,569
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,198,482,216,496
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,190,503,203,515
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,174,499,181,508
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,191,465,199,482
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,269,482,276,495
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,286,435,291,443
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,264,442,270,451
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,268,510,273,516
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,258,465,262,473
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,237,505,242,522
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,272,417,281,435
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,comedones,305,452,311,460
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,comedones,305,533,313,543
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,comedones,320,522,328,533
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,comedones,261,357,267,367
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,comedones,243,301,250,313
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,comedones,146,555,152,565
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,159,544,168,557
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,141,363,157,387
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,165,408,174,420
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,205,442,219,458
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,hyperpigmentation - scars,220,275,230,285
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,papules,153,214,162,227
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,comedones,176,214,182,221
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,comedones,146,108,151,115
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,comedones,136,152,141,162
df0e61_64d9d013584d4c2ab96bf79b310e3b92-mv2_jpg.rf.166a5aa3adba38e698c625beb48e6bb3.jpg,640,640,papules,295,19,304,29
